business_name,phone_e164,city,category,demo_url,message
Keystone Tile,+16047650141,Burnaby,Tile contractor,https://jaggyai.github.io/bc-demos/burnaby/flooring/keystone-tile/,"Hi, it's Jag - I build websites for Burnaby businesses & built Keystone Tile a free demo: https://jaggyai.github.io/bc-demos/burnaby/flooring/keystone-tile/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Salt & Pepper Concrete Polishing,+16047608878,Burnaby,Floor sanding and polishing service,https://jaggyai.github.io/bc-demos/burnaby/flooring/salt-pepper-concrete-polishing/,"Hi, it's Jag - I build websites for Burnaby businesses & built Salt & Pepper Concrete Polishing a free demo: https://jaggyai.github.io/bc-demos/burnaby/flooring/salt-pepper-concrete-polishing/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Quick Clean Brentwood,+16045122234,Burnaby,House cleaning service,https://jaggyai.github.io/bc-demos/burnaby/handyman/quick-clean-brentwood/,"Hi, it's Jag - I build websites for Burnaby businesses & built Quick Clean Brentwood a free demo: https://jaggyai.github.io/bc-demos/burnaby/handyman/quick-clean-brentwood/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Console Service Group,+16042451521,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/console-service-group/,"Hi, it's Jag - I build websites for Burnaby businesses & built Console Service Group a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/console-service-group/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
POLVORA Design and Contracting,+12368384290,Burnaby,Demolition contractor,https://jaggyai.github.io/bc-demos/burnaby/excavating/polvora-design-and-contracting/,"Hi, it's Jag - I build websites for Burnaby businesses & built POLVORA Design and Contracting a free demo: https://jaggyai.github.io/bc-demos/burnaby/excavating/polvora-design-and-contracting/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
H2O VANCOUVER,+16478962085,Burnaby,Water damage restoration service,https://jaggyai.github.io/bc-demos/burnaby/handyman/h2o-vancouver/,"Hi, it's Jag - I build websites for Burnaby businesses & built H2O VANCOUVER a free demo: https://jaggyai.github.io/bc-demos/burnaby/handyman/h2o-vancouver/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Rockron Construction Co Ltd,+16045690116,Burnaby,General contractor,https://jaggyai.github.io/bc-demos/burnaby/contractors/rockron-construction-co-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Rockron Construction Co Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/rockron-construction-co-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Davenport Developments Ltd,+16046263400,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/davenport-developments-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Davenport Developments Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/davenport-developments-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Avenue Builders Inc.,+16047500748,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/avenue-builders-inc/,"Hi, it's Jag - I build websites for Burnaby businesses & built Avenue Builders Inc. a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/avenue-builders-inc/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
MRP Builders,+16044285847,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/mrp-builders/,"Hi, it's Jag - I build websites for Burnaby businesses & built MRP Builders a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/mrp-builders/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
"Canada Future Investment Co., Ltd.",+16047895882,Burnaby,Real estate developer,https://jaggyai.github.io/bc-demos/burnaby/real-estate/canada-future-investment-co-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Canada Future Investment Co., Ltd. a free demo: https://jaggyai.github.io/bc-demos/burnaby/real-estate/canada-future-investment-co-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Quarry Rock Developments,+16046998000,Burnaby,Real estate developer,https://jaggyai.github.io/bc-demos/burnaby/real-estate/quarry-rock-developments/,"Hi, it's Jag - I build websites for Burnaby businesses & built Quarry Rock Developments a free demo: https://jaggyai.github.io/bc-demos/burnaby/real-estate/quarry-rock-developments/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Brandon Construction,+16044347227,Burnaby,General contractor,https://jaggyai.github.io/bc-demos/burnaby/contractors/brandon-construction/,"Hi, it's Jag - I build websites for Burnaby businesses & built Brandon Construction a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/brandon-construction/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Serena Contracting Ltd,+16049444221,Burnaby,General contractor,https://jaggyai.github.io/bc-demos/burnaby/contractors/serena-contracting-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Serena Contracting Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/serena-contracting-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
NAMIC,+16044462152,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/namic/,"Hi, it's Jag - I build websites for Burnaby businesses & built NAMIC a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/namic/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
3R Demolition Corp,+16044352555,Burnaby,Demolition contractor,https://jaggyai.github.io/bc-demos/burnaby/excavating/3r-demolition-corp/,"Hi, it's Jag - I build websites for Burnaby businesses & built 3R Demolition Corp a free demo: https://jaggyai.github.io/bc-demos/burnaby/excavating/3r-demolition-corp/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Mike's Sinks,+16046182323,Burnaby,Bathroom remodeler,https://jaggyai.github.io/bc-demos/burnaby/interior-design/mikes-sinks/,"Hi, it's Jag - I build websites for Burnaby businesses & built Mike's Sinks a free demo: https://jaggyai.github.io/bc-demos/burnaby/interior-design/mikes-sinks/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
FARCH Estudio,+16043631421,Burnaby,Interior designer,https://jaggyai.github.io/bc-demos/burnaby/interior-design/farch-estudio/,"Hi, it's Jag - I build websites for Burnaby businesses & built FARCH Estudio a free demo: https://jaggyai.github.io/bc-demos/burnaby/interior-design/farch-estudio/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
LC Fine Woodworking and Renovations,+16046536520,Burnaby,General contractor,https://jaggyai.github.io/bc-demos/burnaby/contractors/lc-fine-woodworking-and-renovations/,"Hi, it's Jag - I build websites for Burnaby businesses & built LC Fine Woodworking and Renovations a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/lc-fine-woodworking-and-renovations/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
Aldea Homes Ltd,+16044549970,Burnaby,Construction company,https://jaggyai.github.io/bc-demos/burnaby/contractors/aldea-homes-ltd/,"Hi, it's Jag - I build websites for Burnaby businesses & built Aldea Homes Ltd a free demo: https://jaggyai.github.io/bc-demos/burnaby/contractors/aldea-homes-ltd/ Already has your info on it. Reply if you'd like it live on your own domain. Txt STOP to opt out."
